s_0_score,s_10_score,s_11_score,s_12_score,s_1_score,s_2_score,s_3_score,s_4_score,s_5_score,s_6_score,s_7_score,s_8_score,s_9_score
,,,,,,,,1.684,2.164,,,
,2.556,,,1.636,,,,,,,,
,,,,1.456,,,,,2.556,,,
,2.464,,,1.844,,,,,,,,
,,,,,1.032,,,0.992,,,,
3.0,,,,,,,3.0,,,,,
,2.748,,,1.528,,,,,,,,
,,1.752,,,,,,2.052,,,,
,,3.176,,,,,2.316,,,,,
2.368,,2.368,,,,,,,,,,
,,,,,1.048,,,,0.988,,,
,,1.752,,,,,,2.052,,,,
2.98,,2.98,,,,,,,,,,
,,,2.356,,,,,,,2.356,,
,,,2.32,1.98,,,,,,,,
,,,,,,1.5,,,,,,4.0
,0.976,,,,1.096,,,,,,,
2.98,,,,,,,,,,,2.98,
0.996,,,,,1.016,,,,,,,
2.98,,,,,,,,,,,2.98,
,1.956,1.856,,,,,,,,,,
,,,,4.04,,1.44,,,,,,
,,,,,1.016,,,,,,,0.996
,,,,,,3.0,3.0,,,,,
2.98,,2.98,,,,,,,,,,
,,,2.516,,,,,,,,2.476,
,,,,,1.032,,0.992,,,,,
,1.088,,,,,,,1.128,,,,
,,2.348,,,,,,,,,2.428,
,2.54,,,1.56,,,,,,,,
3.0,,,,,,,,,3.0,,,
,,1.876,,,,,,,,1.676,,
,,,,,,0.012,,4.992,,,,
,,,,,,,,,,2.408,2.468,
,,,,,1.048,,,,,0.988,,
,,1.796,,,,,,,,1.776,,
,,,,,,,,1.088,1.088,,,
2.48,,,2.5,,,,,,,,,
,,,,,,1.5,,,,,,4.0
,,,,,,0.012,,4.992,,,,
,,,1.9,,,,,1.88,,,,
,,,,,,,,2.76,,2.72,,
,,1.548,,,,,,,,,,1.388
3.0,,,,,,,,,3.0,,,
,,,,,,2.976,,,,3.016,,
,,,,,,,,,,2.096,2.116,
,,,,,,,,,2.04,1.88,,
,,,1.6,,,,,,,1.9,,
,,,,,1.048,,,,,0.988,,
,,1.576,,,,,,2.236,,,,
,,,2.4,,,,,,,2.42,,
,0.98,,,,1.08,,,,,,,
,,,,,,0.012,,4.992,,,,
,2.996,,,,,,,,,,,2.996
,,,,,,,3.0,,3.0,,,
,,,,,,0.024,,4.984,,,,
,,1.0,,,1.0,,,,,,,
,,,,,1.016,,,,0.996,,,
,,3.004,,,,,2.984,,,,,
,,,2.296,,,,,,2.296,,,
,,4.336,,,,0.996,,,,,,
,3.0,,,,,3.0,,,,,,
,,2.176,,,,,,2.256,,,,
,,,,,5.0,0.0,,,,,,
0.996,,,,,1.016,,,,,,,
,,,,,,,,2.332,,,2.312,
,,,,1.488,,,,2.508,,,,
,,,,,1.016,,,,,,,0.996
,,,,,,,,,,,1.768,1.828
,3.0,,,,,,3.0,,,,,
,2.992,,,,,,,,,,,2.992
,,,,,,,,,,2.364,2.444,
,,,2.4,,,,,,,2.42,,
,,,,,1.032,,0.992,,,,,
,,,2.296,,,,,,2.296,,,
,3.0,,,,,,3.0,,,,,
2.992,,,,,,,,2.992,,,,
,,,,,,2.244,,3.504,,,,
,3.0,,,,,,3.0,,,,,
3.0,,,,,,,3.0,,,,,
,,,2.296,,,,,,2.296,,,
2.98,,2.98,,,,,,,,,,
3.0,,,,,,,,,3.0,,,
,,,,,,2.244,,3.504,,,,
,2.992,,,,,,,,,,,2.992
3.0,3.0,,,,,,,,,,,
,,,,,1.032,,,,,,0.992,
,1.9,1.96,,,,,,,,,,
2.856,,,,,,,,,,,2.856,
,,,,,,,1.5,,,,,4.0
,,,,,,3.0,,,3.0,,,
,,,,,,,1.892,,,,3.552,
,,,,,1.032,,,,,,0.992,
3.0,3.0,,,,,,,,,,,
,3.0,,,,,3.0,,,,,,
,,,,,,1.668,,,,,3.888,
,,,,4.08,,1.38,,,,,,
,,,,,1.048,,,,,,,0.988
,,1.244,,,,,,,,,,1.364
3.0,,,,,,3.0,,,,,,
,,,,,1.016,,,0.996,,,,
,,,,,1.016,,,,,,,0.996
,,,,,1.016,,,,0.996,,,
,,,,1.504,,,,2.604,,,,
3.0,3.0,,,,,,,,,,,
,2.484,,,1.864,,,,,,,,
,,,3.032,,,2.952,,,,,,
,,,,1.728,,,,,,2.568,,
,,,,1.636,,,,2.536,,,,
,1.74,,2.26,,,,,,,,,
,,,,,1.032,,,,,,0.992,
,,,,1.988,,,,,,2.288,,
,2.996,,,,,,,,,,,2.996
,,,,,,,2.412,,3.392,,,
,,,,,,2.244,,3.504,,,,
2.996,,,,,,,,,,,,2.996
,,,,,1.032,,0.992,,,,,
,,,,,,,,,,2.328,2.408,
,,,,,,1.668,,,,,3.888,
,,,,0.512,2.952,,,,,,,
1.344,,,,,,,,1.364,,,,
,,,2.504,,,,,,,,2.484,
,,,,,,2.244,,3.504,,,,
,,,,,,2.964,,,,3.024,,
2.996,2.996,,,,,,,,,,,
,,1.544,,,,,,,2.084,,,
,1.844,,,,,,,,,2.104,,
,,1.864,2.184,,,,,,,,,
3.0,,,,,,,3.0,,,,,
,1.752,,,,,,,,,2.232,,
,,,,,,,,1.084,1.084,,,
,,,,,,,,1.084,1.084,,,
,,,,,,2.964,,,,3.024,,
,,,,,1.064,,,,0.984,,,
,3.0,,,,,3.0,,,,,,
,,1.0,,,,,,1.0,,,,
2.996,,,,,,,,,2.996,,,
2.996,,,,,,,,,,,,2.996
,,1.864,2.184,,,,,,,,,
,,1.324,,,,,,,,,2.124,
,,,,,1.032,,0.992,,,,,
,,,,,,,,1.316,,,,1.336
2.988,,,,,,,,,,2.988,,
,,,,,1.016,,,,,,,0.996
,,,,1.26,,,,,,,2.68,
,,,,,1.064,,,,0.984,,,
,,,,1.328,,,,,,,,2.608
,,,,,1.0,,,1.0,,,,
,,,,3.096,,,1.836,,,,,
,,,,,,,,,,1.852,1.872,
,3.0,,,,,,3.0,,,,,
,,,,,1.016,,,,,,,0.996
,,,,,,,,1.084,1.084,,,
,,,2.504,,,,,,,,2.484,
,,,2.504,,,,,,,,2.484,
,2.596,,,1.716,,,,,,,,
,3.0,,,,,3.0,,,,,,
,,,,,,,,,,1.816,,1.896
,0.976,,,,1.096,,,,,,,
,,,,,,,,1.084,1.084,,,
3.0,3.0,,,,,,,,,,,
,,,,,,,3.0,,3.0,,,
,,,,,,,,,,,1.44,2.0
,,,,,,,3.0,,3.0,,,
,2.156,,,,,,,,,,1.936,
,,3.168,,,,,2.328,,,,,
,3.2,,,,,2.7,,,,,,
,,,,,,2.964,,,,3.024,,
,0.98,,,,1.08,,,,,,,
,,,1.548,,,,,,1.968,,,
,,,,,,,3.0,,3.0,,,
0.996,,,,,1.016,,,,,,,
3.0,3.0,,,,,,,,,,,
,,,,,,3.0,3.0,,,,,
,,,,,1.016,,,,,,,0.996
2.48,,,2.5,,,,,,,,,
,,,,,,1.5,,,,,,4.0
,,,,1.788,,,,,,2.468,,
,,,,,,2.58,,3.28,,,,
2.98,,2.98,,,,,,,,,,
3.0,,,,,,,,,3.0,,,
,,,2.404,,,,,2.324,,,,
,,,,,1.016,,,,,,0.996,
,,,,,,1.5,,,,,,4.0
,,,,,,,,,,,1.428,2.028
,,,,1.16,,,,2.68,,,,
,,,1.54,,,,,1.52,,,,
,,,,,,,,,2.008,1.988,,
,,,,3.156,,,1.876,,,,,
,3.0,,,,,3.0,,,,,,
,,,,,1.016,,,,,,0.996,
,,,0.984,,1.064,,,,,,,
,3.0,,,,,3.0,,,,,,
,,2.604,,1.484,,,,,,,,
,,,,,,,,2.492,,,2.472,
,,,3.032,,,2.952,,,,,,
,,2.712,,1.672,,,,,,,,
,,,,1.596,,,,,,,2.516,
,,2.408,,1.748,,,,,,,,
,,,,4.0,,1.5,,,,,,
,,1.968,,,,,,,,2.188,,
,,,,,1.048,,,,,0.988,,
3.0,,,,,,,,,3.0,,,
,,,,,1.016,,,,0.996,,,
2.316,,,,2.316,,,,,,,,
,1.784,,,,,,,,,,1.904,
,1.808,,,,,,,2.128,,,,
1.08,,,,,,,,1.1,,,,
2.98,,2.98,,,,,,,,,,
,,2.496,,,,,,,,,2.456,
,,,,,,,3.0,,3.0,,,
,,1.672,,,,,,,,,,1.952
,2.54,,,1.72,,,,,,,,
,,,,1.464,,,,,,,2.544,
,,,,,1.016,,,,,,,0.996
,,1.0,,,1.0,,,,,,,
2.98,,,,,,,,,,,2.98,
,,,,,,,2.96,,,,3.02,
,,,,0.528,2.888,,,,,,,
2.356,,,,2.356,,,,,,,,
,,,,,,2.964,,,,3.024,,
,3.0,,,,,3.0,,,,,,
,1.776,,2.056,,,,,,,,,
,,,,,,,,,,1.816,,1.896
,,,,0.536,2.856,,,,,,,
,1.468,,,,,,,,,,1.888,
,3.0,,,,,,3.0,,,,,
,,,1.692,,,,,,1.812,,,
,,,,,,,1.5,,,,,4.0
,,3.392,,,,2.412,,,,,,
,2.164,1.904,,,,,,,,,,
,,,,1.364,,,,,2.564,,,
,,,0.988,,1.048,,,,,,,
,0.98,,,,1.08,,,,,,,
,,1.0,,,,,,1.0,,,,
,,1.0,,,,,,1.0,,,,
,,,,,,,,1.836,1.756,,,
,,,2.428,,,,,2.308,,,,
,,1.66,,,,,,,,,,1.9
,,,,,,1.5,,,,,,4.0
,,,,0.492,3.032,,,,,,,
,,,,,,,2.972,,,3.012,,
,,,,,1.0,,,1.0,,,,
,2.612,,,1.532,,,,,,,,
0.996,,,,,1.016,,,,,,,
,,,,,,,,1.52,,,,3.64
,,,,,,1.5,,,,,,4.0
,,,,3.12,,,1.84,,,,,
,,,3.012,,,,2.972,,,,,
,,1.0,,,1.0,,,,,,,
,,,,1.436,,,,2.756,,,,
2.776,,,,,,,,,,2.796,,
3.0,,,,,,3.0,,,,,,
,1.572,,,,,,,,,,1.892,
,,,3.012,,,,2.972,,,,,
3.0,,,,,,3.0,,,,,,
0.996,,,,,1.016,,,,,,,
,,,,,,,,,,1.932,,1.732
,2.512,,,1.632,,,,,,,,
,,,,,1.032,,,,,0.992,,
,,3.268,,,,,2.588,,,,,
,,,1.112,,,,,,,,,1.252
2.5,,,,,,,,2.5,,,,
,2.164,1.904,,,,,,,,,,
,,,1.816,,,,,,,1.996,,
,,,,,,,,1.096,1.076,,,
,2.336,,,1.896,,,,,,,,
,,,,1.452,,,,,,,,2.632
,,,,,,3.0,,,3.0,,,
,,,,1.664,,,,,,2.404,,
2.972,,,2.972,,,,,,,,,
,,,,1.384,,,,,,,2.704,
,,,,,,,,1.032,,0.992,,
,,,,,,1.524,,3.984,,,,
2.996,,,,,,,,,,,,2.996
,,,,,,1.512,,3.992,,,,
,,,3.02,,,,2.96,,,,,
,,,,,,,,1.584,1.444,,,
,,,,,1.064,,,,,,0.984,
2.608,,,,,,,,,,2.608,,
,,,,,,,3.0,,3.0,,,
,,,,0.524,2.904,,,,,,,
2.996,,,,,,,,,,,,2.996
,2.996,,,,,,,,,,,2.996
2.98,,,,,,,,,,,2.98,
,2.38,,,,,,,,2.68,,,
,,1.716,,,,,,,,,,2.236
,,,1.156,,,,,,,,,1.316
0.996,,,,,1.016,,,,,,,
,1.036,,,,,,,1.136,,,,
,,,,,,1.5,,,,,,4.0
,,1.728,,,,,,,,2.048,,
,,,,,,,,1.636,1.856,,,
2.284,,,,2.284,,,,,,,,
,,,,0.472,3.112,,,,,,,
2.984,,,,,,,,2.984,,,,
,,2.436,,1.736,,,,,,,,
,,,,,,,3.0,,3.0,,,
0.996,,,,,1.016,,,,,,,
,,1.796,,,,,,,,,2.116,
,,,,1.368,,,,,2.608,,,
,,,3.8,,,1.8,,,,,,
,,,,,,,,,2.08,,1.8,
,,,,,,1.5,,,,,,4.0
,,1.472,,,,,,,1.992,,,
,,,,,1.016,,,,,,0.996,
0.996,,,,,1.016,,,,,,,
,,,2.46,,,,,,,2.38,,
,,,,,,,,,1.956,1.176,,
2.988,,,,,,,,2.988,,,,
,,,,,,,,,1.06,,1.04,
2.74,,,,,,,,,,,2.74,
,,,,,,,1.5,,,,,4.0
,3.0,,,,,,,,3.0,,,
,,,2.344,,,,,2.284,,,,
,1.808,,,,,,,,,,1.788,
2.972,,2.972,,,,,,,,,,
,,,,,,3.0,,,3.0,,,
,1.82,,2.24,,,,,,,,,
,,1.248,,,,,,,2.508,,,
,,2.404,,,,,,,,,1.984,
,,,,1.436,,,,,,,,2.596
,,,,,,,2.0,,,,3.66,
,,,,1.508,,,,,,2.628,,
,0.984,,,,1.064,,,,,,,
,,,,,,,3.0,,3.0,,,
,,,3.024,,,2.964,,,,,,
,,,,,,,,1.608,2.048,,,
3.0,,,,,,,,,3.0,,,
,,,,0.956,,,,2.876,,,,
,,,,,1.032,,,,,0.992,,
,,,2.056,,,,,,,1.776,,
2.984,,,,,,,,2.984,,,,
,,,,,,,2.984,3.004,,,,
,,1.324,,,,,,1.924,,,,
,2.764,,,1.424,,,,,,,,
,,,,,,,3.0,,3.0,,,
,,,,,,,,,,1.68,1.9,
,,1.2,,,,,,,2.28,,,
,,,,1.564,,,,,,,,2.684
,,,,,,2.976,,,,3.016,,
,2.192,,,,,,,,,2.232,,
,,,,1.388,,,,,,,2.648,
2.996,,2.996,,,,,,,,,,
,,,,,,3.0,3.0,,,,,
,,,,,,3.0,,,3.0,,,
,,,3.02,,,,2.96,,,,,
,,,,,,1.488,,4.008,,,,
,3.0,,,,,,,,3.0,,,
,3.0,,,,,3.0,,,,,,
,,,,,,,,,2.132,1.532,,
,,,,,,1.488,,4.008,,,,
,2.996,,,,,,,,,,,2.996
,,,,,,,,1.44,1.7,,,
,3.0,,,,,,3.0,,,,,
,1.02,,,,,,,1.14,,,,
2.74,,,,,,,,,,,2.74,
,,,0.328,,,,,4.428,,,,
,2.516,2.196,,,,,,,,,,
,,,,,1.032,,,,,0.992,,
,,2.012,1.752,,,,,,,,,
3.0,,,,,,3.0,,,,,,
2.968,,,,,,,,,,2.968,,
,,,3.02,,,,2.96,,,,,
,,,,,5.0,0.0,,,,,,
,,,,,,,1.996,,,,3.656,
,,,,3.128,,,1.908,,,,,
,,,,,,,2.984,3.004,,,,
,,,,,,,,,,1.764,,1.764
2.74,,,,,,,,,,,2.74,
,,,,,,,,,,1.66,2.2,
3.0,,,,,,,,,3.0,,,
,,,,,,1.5,,,,,,4.0
,,,,1.376,,,,,2.516,,,
,,,,,,0.996,,,,,4.336,
,,,,0.484,3.064,,,,,,,
3.0,3.0,,,,,,,,,,,
2.304,,,,2.304,,,,,,,,
,,,,,1.032,,,,,0.992,,
,,,,0.476,3.096,,,,,,,
2.996,,2.996,,,,,,,,,,
,,,0.028,,4.888,,,,,,,
,2.66,,,,,,,,,,,2.76
,3.0,,,,,,,,3.0,,,
,,,,,,,2.984,3.004,,,,
2.996,,2.996,,,,,,,,,,
,,,,4.048,,1.428,,,,,,
2.968,,,,,,,,,,2.968,,
,,,2.504,,,,,,,2.504,,
,,,,,1.016,,,,0.996,,,
,,,0.024,,4.904,,,,,,,
3.0,,,,,,,3.0,,,,,
,,,,,5.0,0.0,,,,,,
,,,,,,2.976,,,,3.016,,
,,,0.328,,,,,4.428,,,,
,,,2.636,1.516,,,,,,,,
,,,,,1.032,,,,,,,0.992
,,,,3.124,,,1.884,,,,,
,,,,1.428,,,,,,,,2.588
,1.02,,,,,,,1.14,,,,
,,,,,,,2.456,3.356,,,,
,,,,,5.0,0.0,,,,,,
,,2.116,,,,,,,,1.936,,
,,,,,,,,2.18,,,2.14,
,,3.224,,,,2.664,,,,,,
2.996,2.996,,,,,,,,,,,
,,,,,1.032,,0.992,,,,,
,,1.676,,,,,,,,,2.136,
,,,,,,,,2.932,,2.912,,
2.988,,,,,,,,2.988,,,,
,,,,1.312,,,,2.612,,,,
,,,,,,1.512,,,,,,3.992
,,,,,,,,,,,1.52,1.78
